target,n_rows_in_csv,n_valid_3d,n_inner_lt_30pc,n_outer_40_70pc,inner_density,outer_density,density_ratio,raw_score,adjusted_score,score_gap,score_retention,inner_weight,outer_weight,confidence_weight,score_status,central_concentration_10pc,peak_shell,peak_radius_mid_pc,monotonic_fraction,hollow_core_flag,anti_cluster_flag,n_0_10pc,density_0_10pc,n_10_20pc,density_10_20pc,n_20_30pc,density_20_30pc,n_30_40pc,density_30_40pc,n_40_50pc,density_40_50pc,n_50_60pc,density_50_60pc,n_60_70pc,density_60_70pc,csv_path,cluster,is_field_like,cluster_notes,field_notes,is_confirmed_cluster,reference_label,model_region
TOI-1799,361,361,117,82,0.00103450713009732,7.016508243836247e-05,14.743902439024392,0.67166751688702,0.5515215813945625,0.12014593549245745,0.8211229031153713,0.9212598425196851,0.8913043478260869,0.8211229031153714,ok,5.612021857923498,20_30,25.0,0.6666666666666666,False,False,3,0.000716197243913529,30,0.0010231389198764702,84,0.0010554485699778324,162,0.0010452608424683938,82,0.0003209189836115267,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1799.csv,,False,,,False,unknown,robust_cluster_candidate
TOI-512,233,233,65,105,0.0005747261833873999,8.984553239058609e-05,6.396825396825397,0.6948567733653412,0.5498431858804005,0.14501358748494075,0.7913043478260869,0.8666666666666667,0.9130434782608695,0.7913043478260869,ok,4.5282186948853616,0_10,5.0,0.8333333333333334,False,False,3,0.000716197243913529,17,0.0005797787212633331,45,0.0005654188767738387,63,0.0004064903276265976,105,0.0004109328448684183,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-512.csv,,False,,,False,unknown,undersampled_high_raw
K2-240,1501,1501,294,815,0.0025995307371676243,0.0006973724656983587,3.7276073619631904,0.5747529435855488,0.5491090622509305,0.025643881334618368,0.9553827751196172,0.9671052631578947,0.9878787878787879,0.9553827751196172,ok,2.8507778698333794,10_20,15.0,0.6666666666666666,False,False,9,0.002148591731740587,82,0.0027965797143290182,203,0.0025506673774464282,392,0.0025292731496766073,681,0.002665193022432313,134,0.0003515400391370436,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-240.csv,,False,,,False,unknown,diffuse_association_candidate
K2-233,1213,1213,239,573,0.002113223966609055,0.0004902999053314841,4.310063990692263,0.581774860224818,0.5488321848850506,0.03294267533976736,0.9433755605612846,0.9598393574297188,0.9828473413379074,0.9433755605612846,ok,2.871853372880067,0_10,5.0,0.6666666666666666,False,False,11,0.0026260565610162732,57,0.0019439639477652933,171,0.002148591731740587,401,0.002587343196480407,573,0.0022425192391390828,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-233.csv,,False,,,False,unknown,diffuse_association_candidate
TOI-128,372,372,81,172,0.0007161972439135291,0.00014717553877315056,4.866279069767441,0.6415828316685023,0.5397012444635656,0.10188158720493667,0.8412027532906654,0.8901098901098901,0.945054945054945,0.8412027532906653,ok,3.2577319587628866,0_10,5.0,0.6666666666666666,False,False,5,0.001193662073189215,20,0.0006820926132509801,56,0.0007036323799852215,119,0.0007678150632946844,172,0.0006731471363558853,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-128.csv,,False,,,False,unknown,robust_cluster_candidate
TOI-5319,425,425,129,81,0.0011406104254919167,6.930941070130928e-05,16.456790123456788,0.6504826688566248,0.5373463045998002,0.1131363642568246,0.8260732073681714,0.9280575539568345,0.8901098901098901,0.8260732073681714,ok,5.1006006006006,30_40,35.0,0.5,False,False,4,0.000954929658551372,30,0.0010231389198764702,95,0.0011936620731892152,215,0.0013872288958685474,81,0.0003170053374699227,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-5319.csv,,False,,,False,unknown,robust_cluster_candidate
TOI-1824,409,409,135,61,0.0011936620731892152,5.2195975960245255e-05,22.86885245901639,0.6710233400282968,0.536753492484995,0.13426984754330173,0.7999028654686741,0.9310344827586207,0.8591549295774648,0.7999028654686741,ok,5.766423357664234,30_40,35.0,0.5,False,False,4,0.000954929658551372,32,0.001091348181201568,99,0.001243921528902445,213,0.0013743244410232586,61,0.000238732414637843,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1824.csv,,False,,,False,unknown,undersampled_high_raw
HD_1397,968,968,185,555,0.001635759137333369,0.0004748978140645265,3.444444444444444,0.5730918791934656,0.5340794980366605,0.039012381156805054,0.9319264805990469,0.9487179487179487,0.9823008849557522,0.9319264805990469,ok,2.765242892956814,10_20,15.0,0.8333333333333334,False,False,4,0.000954929658551372,58,0.0019780685784278424,123,0.0015454782631818258,228,0.0014711078523629247,317,0.0012406258268884628,238,0.0006243770844374356,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_1397.csv,,True,,,False,field_like,diffuse_association_candidate
K2-257,596,596,143,234,0.0012643976034522797,0.000200227186470449,6.314814814814814,0.5943572756647971,0.5327435754391793,0.06161370022561785,0.8963355834136933,0.934640522875817,0.9590163934426229,0.8963355834136933,ok,3.6945466437740166,30_40,35.0,0.5,False,False,4,0.000954929658551372,33,0.0011254528118641173,106,0.001331875576400598,219,0.001413037805559125,234,0.0009157931971353323,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-257.csv,,False,,,False,unknown,diffuse_association_candidate
IRAS_04125+2902,7482,7482,464,2911,0.004102660755257747,0.002490860426561868,1.647085766632314,0.5451302808110389,0.5318027688429584,0.013327511968080463,0.9755516939028741,0.9789029535864979,0.9965765148921603,0.9755516939028742,ok,1.5823189156522492,0_10,5.0,0.8333333333333334,False,False,22,0.0052521131220325465,110,0.0037515093728803907,332,0.004171534824198099,521,0.003361610487197736,692,0.002708243129989957,1012,0.0026549143254230457,1207,0.002268897830455721,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\IRAS_04125+2902.csv,Taurus,False,,,True,cluster,diffuse_association_candidate
HD_80606,268,268,68,102,0.0006012520072360491,8.72785171794265e-05,6.888888888888888,0.6687175107071631,0.5309323093251926,0.13778520138197048,0.7939560439560439,0.8717948717948718,0.9107142857142857,0.7939560439560439,ok,3.9792592592592593,0_10,5.0,0.6666666666666666,False,False,4,0.000954929658551372,15,0.0005115694599382351,49,0.0006156783324870688,98,0.0006323182874191518,102,0.00039919190644360634,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_80606.csv,,False,,,False,unknown,undersampled_high_raw
K2-343,941,941,98,737,0.0008665102457225414,0.0006306300702082091,1.3740388964269559,0.5909853332352604,0.5290855604919668,0.06189977274329361,0.8952600525559025,0.9074074074074074,0.9866131191432396,0.8952600525559026,ok,1.3605729098018542,0_10,5.0,0.6666666666666666,False,False,9,0.002148591731740587,21,0.0007161972439135291,68,0.0008544107471249119,106,0.0006839361068003071,156,0.0006105287980902215,252,0.0006611051482278731,329,0.0006184485387074832,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-343.csv,,False,,,False,unknown,diffuse_association_candidate
TIC_46432937,563,563,98,360,0.0008665102457225414,0.00030804182533915233,2.812962962962963,0.5987721370685507,0.5286456705650268,0.07012646650352394,0.8828828828828829,0.9074074074074074,0.972972972972973,0.882882882882883,ok,2.4665870171246516,0_10,5.0,0.8333333333333334,False,False,4,0.000954929658551372,22,0.0007503018745760781,72,0.000904670202838142,105,0.0006774838793776627,137,0.0005361695213997458,156,0.00040925556795058806,67,0.0001259454470924054,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TIC_46432937.csv,,False,,,False,unknown,diffuse_association_candidate
HD_109833,4345,4345,796,2577,0.007038185261174928,0.0022050660663860988,3.1918251196481693,0.53495396954876,0.5262746247479115,0.00867934480084842,0.9837755296812368,0.9875930521091811,0.9961345187475841,0.9837755296812368,ok,2.62500652244242,20_30,25.0,0.6666666666666666,True,False,16,0.003819718634205488,167,0.005695473320645684,613,0.007702261588052514,972,0.0062715650548103635,1500,0.005870469212405976,1077,0.0028254374787357907,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_109833.csv,,False,,,False,unknown,diffuse_association_candidate|hollow_core
HD_22946,155,155,61,44,0.0005393584182558676,3.764955643034084e-05,14.325757575757576,0.7504543308732017,0.5253571789420117,0.22509715193118995,0.7000521648408972,0.8591549295774648,0.8148148148148148,0.7000521648408972,ok,7.594956658786447,10_20,15.0,0.8333333333333334,False,False,1,0.000238732414637843,23,0.0007844065052386271,37,0.0004648999653473785,50,0.0003226113711322203,44,0.0001722004302305753,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_22946.csv,,False,,,False,unknown,undersampled_high_raw
TOI-6109,9846,9846,888,3710,0.007851643859200171,0.0031745421444673754,2.4733153638814014,0.5315758858516642,0.5242432778996906,0.0073326079519735465,0.9862059055966664,0.9888641425389755,0.9973118279569892,0.9862059055966664,ok,2.162932130882183,20_30,25.0,0.6666666666666666,True,False,18,0.004297183463481174,184,0.0062752520419090164,686,0.008619496654818964,1095,0.0070651890277956255,981,0.0038392868649135083,1180,0.0030956510909082944,1549,0.0029117835454647157,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-6109.csv,Alpha Per,False,,,True,cluster,diffuse_association_candidate|hollow_core
TOI-2589,1870,1870,278,1317,0.002458059676641495,0.0011269196776990656,2.181219944317894,0.5437970601789931,0.5209595643240131,0.02283749585497996,0.9580036423009295,0.9652777777777778,0.9924642049736248,0.9580036423009295,ok,2.0437372045412245,10_20,15.0,0.8333333333333334,True,False,5,0.001193662073189215,76,0.0025919519303537245,197,0.002475278193876583,275,0.0017743625412272117,340,0.0013306396881453545,418,0.001096595047457345,559,0.0010507985809649941,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2589.csv,,False,,,False,unknown,diffuse_association_candidate|hollow_core
TOI-1742,519,519,120,249,0.001061032953945969,0.00021306226252624703,4.979919678714859,0.5856837027677956,0.5197573222067636,0.06592638056103195,0.8874368874368874,0.9230769230769231,0.9613899613899614,0.8874368874368874,ok,3.519910888331941,10_20,15.0,0.8333333333333334,True,False,2,0.000477464829275686,33,0.0011254528118641173,85,0.0010680134339061398,150,0.000967834113396661,208,0.0008140383974536287,41,0.00010756075824342378,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1742.csv,,False,,,False,unknown,diffuse_association_candidate|hollow_core
HD_93963_A,1288,1288,184,865,0.0016269171960504858,0.0007401560525510188,2.1980732177263964,0.5522725847541751,0.5178185837376995,0.034454001016475555,0.9376141384388805,0.9484536082474226,0.9885714285714285,0.9376141384388806,ok,1.950617283950617,0_10,5.0,0.6666666666666666,False,False,10,0.00238732414637843,36,0.0012277667038517641,138,0.0017339512221064388,239,0.0015420823540120132,407,0.0015928539796328215,458,0.0012015323725728803,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_93963_A.csv,,False,,,False,unknown,diffuse_association_candidate
TOI-257,536,536,94,321,0.000831142480591009,0.0002746706275940775,3.025960539979231,0.5889056222343643,0.5161991124012232,0.07270650983314109,0.8765396235184755,0.9038461538461539,0.9697885196374623,0.8765396235184755,ok,2.489022959611195,10_20,15.0,0.6666666666666666,False,False,4,0.000954929658551372,28,0.0009549296585513722,62,0.0007790215635550667,121,0.0007807195181399732,197,0.0007709882898959848,124,0.00032530570785815975,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-257.csv,,False,,,False,unknown,diffuse_association_candidate
TOI-815,1853,1853,439,346,0.00388161222318567,0.00029606242102040754,13.110789980732175,0.5395722861096354,0.5127361228844183,0.02683616322521709,0.9502640074072221,0.977728285077951,0.9719101123595506,0.9502640074072221,ok,3.633610980145634,30_40,35.0,0.5,True,False,9,0.002148591731740587,98,0.0033422538049298024,332,0.004171534824198099,1068,0.006890978887384226,346,0.0013541215649949786,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-815.csv,,False,,,False,unknown,diffuse_association_candidate|hollow_core
TOI-5704,609,609,86,453,0.0007604069503279445,0.0003876192968851,1.961736571008094,0.584283665476791,0.5121157991280784,0.07216786634871264,0.8764848812095034,0.8958333333333334,0.978401727861771,0.8764848812095033,ok,1.924509595637703,0_10,5.0,0.5,False,False,4,0.000954929658551372,22,0.0007503018745760781,60,0.0007538918356984517,70,0.00045165591958510844,142,0.0005557377521077658,212,0.0005561678231123376,99,0.00018609849644997213,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-5704.csv,,False,,,False,unknown,diffuse_association_candidate
HD_17156,982,982,164,622,0.0014500783703928243,0.0005322278204470909,2.7245444801714895,0.5493655589577582,0.5095999012272934,0.03976565773046481,0.9276153062709152,0.9425287356321839,0.9841772151898734,0.9276153062709152,ok,2.3464638232364394,10_20,15.0,0.6666666666666666,False,False,5,0.001193662073189215,43,0.0014664991184896072,116,0.0014575242156836732,196,0.0012646365748383037,373,0.001459790010818286,249,0.0006532348488442079,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_17156.csv,,True,,,False,field_like,diffuse_association_candidate
TIC_88785435,12460,12460,1491,8935,0.013183334452778665,0.00764542697057035,1.724342473419138,0.511430166642037,0.5074549630650095,0.00397520357702752,0.9922272798197884,0.9933377748167888,0.9988820570150923,0.9922272798197884,ok,1.590867191377721,10_20,15.0,0.6666666666666666,False,False,55,0.013130282805081366,429,0.014630886554233523,1007,0.01265281797580568,2034,0.013123830577658722,3148,0.01232015805376934,3073,0.008061810002001008,2714,0.00510173049863863,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TIC_88785435.csv,Sco-Cen,False,,,True,cluster,diffuse_association_candidate
TOI-3353,2522,2522,403,1570,0.0035633023370018795,0.0013434046271735254,2.65244161358811,0.5221214635287484,0.5062547448267913,0.015866718701957105,0.9696110583259263,0.9757869249394673,0.9936708860759493,0.9696110583259263,ok,2.225857759600091,10_20,15.0,0.6666666666666666,False,False,9,0.002148591731740587,117,0.003990241787518233,277,0.003480467308141185,549,0.0035422728550317793,886,0.00346749048146113,684,0.0017944282594756554,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-3353.csv,,False,,,False,unknown,diffuse_association_candidate
KELT-3,1321,1321,134,1071,0.001184820131906332,0.0009164244303839781,1.2928727046374104,0.5449196940222798,0.5023872248426963,0.04253246917958353,0.9219472710453285,0.9305555555555556,0.9907493061979649,0.9219472710453285,ok,1.3212268713532402,0_10,5.0,0.3333333333333333,False,False,8,0.001909859317102744,31,0.0010572435505390191,95,0.0011936620731892152,116,0.0007484583810267512,223,0.0008727430895776884,349,0.0009155781616330464,499,0.0009380116134195566,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\KELT-3.csv,,False,,,False,unknown,diffuse_association_candidate
K2-400,315,315,93,92,0.000822300539308126,7.872179980889448e-05,10.445652173913043,0.6132420460361994,0.4994192790677443,0.11382276696845506,0.8143917761279269,0.9029126213592233,0.9019607843137255,0.8143917761279269,ok,4.902902902902904,20_30,25.0,0.8333333333333334,True,False,2,0.000477464829275686,13,0.00044336019861313707,78,0.0009800593864079871,130,0.0008387895649437728,92,0.0003600554450275665,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-400.csv,,False,,,False,unknown,robust_cluster_candidate|adjusted_below_cut|hollow_core
CoRoT-11,2354,2354,219,1883,0.0019363851409513935,0.0016112298808711773,1.2018056293149229,0.5244404776722827,0.4988897059519742,0.025550771720308563,0.9512799396535616,0.9563318777292577,0.9947173798203909,0.9512799396535616,ok,1.200520426749935,0_10,5.0,0.6666666666666666,False,False,14,0.003342253804929802,56,0.0019098593171027443,149,0.0018721647253178216,252,0.0016259613105063903,419,0.0016398177333320693,595,0.001560942711093589,869,0.001633531246616422,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\CoRoT-11.csv,,False,,,False,unknown,diffuse_association_candidate|adjusted_below_cut
TOI-1710,286,286,46,182,0.00040672929901262145,0.00015573225614368258,2.6117216117216113,0.6371122790414064,0.49608482144109506,0.14102745760031138,0.7786458333333333,0.8214285714285714,0.9479166666666666,0.7786458333333333,ok,2.24320987654321,0_10,5.0,0.8333333333333334,False,False,4,0.000954929658551372,9,0.00030694167596294103,33,0.0004146405096341484,58,0.0003742291905133756,80,0.00031309169132831874,102,0.0002675901790446153,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1710.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
K2-291,806,806,102,582,0.0009018780108540737,0.0004980009509649629,1.8109965635738832,0.5448276108526247,0.48780083087981435,0.057026779972810304,0.8953305984555985,0.9107142857142857,0.9831081081081081,0.8953305984555985,ok,1.6957070707070707,10_20,15.0,0.6666666666666666,False,False,4,0.000954929658551372,34,0.0011595574425266662,64,0.0008041512914116817,122,0.0007871717455626176,169,0.0006614061979310732,287,0.0007529253077039665,126,0.00023685263184541907,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-291.csv,,False,,,False,unknown,diffuse_association_candidate|adjusted_below_cut
WASP-101,1756,1756,146,1429,0.001290923427300929,0.001222754912249024,1.0557499416841614,0.5231098845340251,0.48617499532203534,0.03693488921198973,0.9293936316173981,0.9358974358974359,0.9930507296733843,0.9293936316173981,ok,1.0613296526340006,0_10,5.0,0.3333333333333333,False,False,11,0.0026260565610162732,45,0.0015347083798147052,90,0.0011308377535476774,181,0.0011678531634986375,308,0.001205403011614027,462,0.001212026105084434,659,0.0012387768602073904,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-101.csv,,False,,,False,unknown,diffuse_association_candidate|adjusted_below_cut
TOI-672,187,187,54,67,0.0004774648292756861,5.733000638256446e-05,8.328358208955223,0.6599692733730471,0.4845310127970138,0.1754382605760333,0.7341720779220778,0.84375,0.8701298701298701,0.7341720779220778,ok,4.7518796992481205,10_20,15.0,0.6666666666666666,False,False,1,0.000238732414637843,20,0.0006820926132509801,33,0.0004146405096341484,66,0.0004258470098945308,67,0.0002622142914874669,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-672.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
K2-229,1323,1323,141,1018,0.0012467137208865137,0.0008710738283201585,1.431237721021611,0.5212619773600766,0.48200647889756154,0.03925549846251508,0.9246914216507331,0.9337748344370861,0.9902723735408561,0.9246914216507331,ok,1.3961270915585637,0_10,5.0,0.6666666666666666,False,False,7,0.001671126902464901,35,0.0011936620731892152,99,0.001243921528902445,164,0.0010581652973136826,275,0.0010762526889410956,326,0.0008552391996916135,417,0.0007838694244407917,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-229.csv,,False,,,False,unknown,diffuse_association_candidate|adjusted_below_cut
TOI-1648,587,587,131,261,0.001158294308057683,0.00022333032337088543,5.186462324393359,0.536324871007509,0.4799006481017964,0.05642422290571264,0.8947946926277773,0.9290780141843972,0.9630996309963099,0.8947946926277773,ok,3.362248213125406,20_30,25.0,0.6666666666666666,True,False,2,0.000477464829275686,25,0.0008526157665637251,104,0.001306745848543983,195,0.0012581843474156593,261,0.0010214616429586399,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1648.csv,Sco-Cen,False,,,True,cluster,diffuse_association_candidate|adjusted_below_cut|hollow_core
TOI-2005,1567,1567,125,1283,0.0011052426603603844,0.0010978268386392567,1.0067550012990387,0.5199773145955312,0.4777368842385398,0.042240430356991376,0.9187648592134284,0.9259259259259259,0.9922660479505027,0.9187648592134284,ok,1.0145374223044126,0_10,5.0,0.6666666666666666,False,False,11,0.0026260565610162732,30,0.0010231389198764702,84,0.0010554485699778324,159,0.0010259041602004605,292,0.0011427846733483634,419,0.0010992184805852334,572,0.0010752357572665057,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2005.csv,,False,,,False,unknown,diffuse_association_candidate|adjusted_below_cut
K2-154,1141,1141,99,938,0.0008753521870054244,0.0008026200893559024,1.0906183368869935,0.5307995013502917,0.47701683209838963,0.053782669251902115,0.8986761119498317,0.908256880733945,0.989451476793249,0.8986761119498317,ok,1.1119641714651312,0_10,5.0,0.5,False,False,8,0.001909859317102744,21,0.0007161972439135291,70,0.0008795404749815269,104,0.0006710316519550183,228,0.0008923113202857083,270,0.0007083269445298639,440,0.0008271044286665429,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-154.csv,,False,,,False,unknown,diffuse_association_candidate|adjusted_below_cut
WASP-84,2140,2140,184,1697,0.0016269171960504858,0.001452074937779282,1.1204085641327832,0.503496061256918,0.4747451009347506,0.02875096032216745,0.9428973480936592,0.9484536082474226,0.994141769185706,0.9428973480936592,ok,1.1009619025978943,0_10,5.0,0.6666666666666666,False,False,12,0.002864788975654116,52,0.0017734407944525483,120,0.0015077836713969033,259,0.0016711269024649012,396,0.0015498038720751777,530,0.001390419557780844,771,0.001449312532958874,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-84.csv,,False,,,False,unknown,diffuse_association_candidate|adjusted_below_cut
TOI-756,120,120,23,73,0.00020336464950631073,6.246403680488366e-05,3.2557077625570776,0.7700039544227626,0.4720104561795613,0.2979934982432013,0.6129974443227455,0.696969696969697,0.8795180722891566,0.6129974443227455,ok,2.7751050019091252,0_10,5.0,0.6666666666666666,False,False,4,0.000954929658551372,3,0.00010231389198764701,16,0.00020103782285292042,24,0.00015485345814346575,24,9.392750739849561e-05,47,0.0001233013570107541,2,3.759565584847922e-06,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-756.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
