target,gaia_dr3_id,notes
CoRoT-26,4.28644e+18,"notes:
substellar companion
corot-26b
detected, see also
corot-26
in the
extrasolar planets encyclopaedia
.
corot-26 not to be confused with
corot 26
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by us"
CoRoT-23,4.28359793777725e+18,"notes:
substellar companion
corot-23b
detected, see also
corot-23
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all links"
TOI-1859,2.2593548028944128e+18,none
Kepler-1629,2.117125655219424e+18,none
Kepler-1445,2.11715142072632e+18,none
Kepler-1286,2.1169616905488888e+18,none
Kepler-1835,2.1169702804835016e+18,none
TOI-1347,2.2654061712969976e+18,none
TOI-1347,2.2654061712969976e+18,none
Kepler-1341,2.117344732912436e+18,none
CoRoT-25,4.2856896168913695e+18,"notes:
substellar companion
corot-25b
detected, see also
corot-25
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all links"
Kepler-589,2.119809116425132e+18,none
Kepler-589,2.119809116425132e+18,none
CoRoT-22,4.2855724545085215e+18,"notes:
substellar companion
corot-22b
detected, see also
corot-22 b
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
: 
1
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain al"
TOI-5181 A,4.53190170950654e+18,none
CoRoT-11,4.2855112941723095e+18,"notes:
substellar companion
corot-11b
detected, see also
corot-11
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all links"
Kepler-165,2.1198148201417272e+18,none
Kepler-165,2.1198148201417272e+18,none
Kepler-1907,2.1194095126680863e+18,none
Kepler-1907,2.1194095126680863e+18,none
CoRoT-9,4.2855716298746706e+18,"notes:
transiting jupiter
corot-9b
detected, see
corot-9
in the
extrasolar planets encyclopaedia
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all links (may be mo"
Kepler-439,2.1173318136508265e+18,none
Kepler-1386,2.116750034560253e+18,none
TOI-1438,2.2681017271312305e+18,none
TOI-1438,2.2681017271312305e+18,none
Kepler-1782,2.117335077826004e+18,none
Kepler-1872,2.1168897756165967e+18,none
Kepler-1735,2.1192222520947108e+18,none
CoRoT-6,4.285684673395749e+18,"notes:
substellar companion
corot-6b
detected, see
corot-6
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all links (may b"
Kepler-1105,2.116733198288204e+18,none
Kepler-431,2.1168628332832663e+18,none
Kepler-431,2.1168628332832663e+18,none
Kepler-431,2.1168628332832663e+18,none
TOI-2136,2.0965357838645468e+18,none
Kepler-94,2.1196022020813512e+18,none
Kepler-188,2.117317829237452e+18,none
Kepler-188,2.117317829237452e+18,none
Kepler-8,2.116730994965905e+18,"notes:
substellar companion
kepler-8b
detected, see
kepler-8
in the
extrasolar planets encyclopaedia
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all links (may b"
Kepler-1489,2.1173234985943163e+18,none
Kepler-1489,2.1173234985943163e+18,none
Kepler-1477,2.1167401045959557e+18,none
Kepler-1102,2.1196468010219584e+18,none
Kepler-322,2.11731758871906e+18,none
Kepler-322,2.11731758871906e+18,none
Kepler-960,2.119194936102585e+18,none
Kepler-102,2.119583201145736e+18,none
Kepler-102,2.119583201145736e+18,none
Kepler-102,2.119583201145736e+18,none
Kepler-102,2.119583201145736e+18,none
Kepler-102,2.119583201145736e+18,none
Kepler-1088,2.104727081069413e+18,none
Kepler-364,2.119591206965105e+18,none
Kepler-364,2.119591206965105e+18,none
TOI-2295,2.144184945615892e+18,none
Kepler-989,2.1195841632184392e+18,none
Kepler-1097,2.1048221888247987e+18,none
Kepler-438,2.10467578197982e+18,none
Kepler-1329,2.119746375543622e+18,none
Kepler-1043,2.1196173203663089e+18,none
Kepler-1140,2.119201533172444e+18,none
Kepler-780,2.1173963412391544e+18,none
Kepler-1174,2.1047101760782052e+18,none
Kepler-1285,2.1052919551686052e+18,none
Kepler-1572,2.119147897620836e+18,none
Kepler-1048,2.104704815958848e+18,none
Kepler-144,2.104839471773324e+18,none
Kepler-144,2.104839471773324e+18,none
Kepler-1730,2.1052750158176384e+18,none
Kepler-880,2.1052749771581965e+18,none
Kepler-880,2.1052749771581965e+18,none
Kepler-601,2.1047051939159928e+18,none
K2-383,4.0984461195692426e+18,none
Kepler-1817,2.1053960995348357e+18,none
Kepler-961,2.1052628868297848e+18,none
Kepler-311,2.1195346465385336e+18,none
Kepler-311,2.1195346465385336e+18,none
Kepler-311,2.1195346465385336e+18,none
TOI-1259 A,2.2941708385875727e+18,none
Kepler-583,2.10475525605484e+18,none
Kepler-1912,2.1190999314256548e+18,none
Kepler-137,2.1048473702147405e+18,none
Kepler-137,2.1048473702147405e+18,none
Kepler-1192,2.1052737058489656e+18,none
Kepler-1654,2.1054153023305713e+18,none
Kepler-270,2.1054153066286088e+18,none
Kepler-270,2.1054153066286088e+18,none
Kepler-653,2.119511080054848e+18,none
Kepler-653,2.119511080054848e+18,none
Kepler-83,2.1052611344831736e+18,"notes:
2 substellar companions detected:
kepler-83b
and
kepler-83c
; see also
kepler-83
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-83,2.1052611344831736e+18,"notes:
2 substellar companions detected:
kepler-83b
and
kepler-83c
; see also
kepler-83
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-83,2.1052611344831736e+18,"notes:
2 substellar companions detected:
kepler-83b
and
kepler-83c
; see also
kepler-83
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-1863,2.1052307948338007e+18,none
Kepler-446,2.106929849536048e+18,none
Kepler-446,2.106929849536048e+18,none
Kepler-446,2.106929849536048e+18,none
Kepler-1244,2.119130163697444e+18,none
Kepler-829,2.1047595853813489e+18,none
Kepler-1946,2.104797381093952e+18,none
Kepler-868,2.119507506642066e+18,none
Kepler-1999,2.119710538336364e+18,none
KOI-7892,2.1054143101963313e+18,none
KOI-7892,2.1054143101963313e+18,none
KOI-7892,2.1054143101963313e+18,none
Kepler-139,2.105362903731392e+18,none
Kepler-139,2.105362903731392e+18,none
Kepler-139,2.105362903731392e+18,none
Kepler-380,2.1437465153546985e+18,none
Kepler-380,2.1437465153546985e+18,none
Kepler-1459,2.1070843996391964e+18,none
Kepler-896,2.1052211397477652e+18,none
Kepler-896,2.1052211397477652e+18,none
Kepler-615,2.1071117499916849e+18,none
Kepler-153,2.1197111568116687e+18,none
Kepler-153,2.1197111568116687e+18,none
Kepler-185,2.1053162475025684e+18,none
Kepler-185,2.1053162475025684e+18,none
Kepler-128,2.1053184121661112e+18,none
Kepler-128,2.1053184121661112e+18,none
Kepler-422,2.1071147049285775e+18,none
Kepler-1385,2.1074924215318815e+18,none
Kepler-1494,2.10516877550613e+18,none
Kepler-714,2.1051929991217236e+18,none
Kepler-1408,2.106958363820214e+18,none
Kepler-777,2.105358166383528e+18,none
TOI-1749,2.2537740941894584e+18,none
TOI-1749,2.2537740941894584e+18,none
TOI-1749,2.2537740941894584e+18,none
Kepler-613,2.1071029882578703e+18,none
TOI-2025,2.2963426145709996e+18,none
Kepler-1009,2.1051515269172595e+18,none
Kepler-1789,2.1045392020196664e+18,none
Kepler-1050,2.1437495046518185e+18,none
Kepler-1050,2.1437495046518185e+18,none
Kepler-511,2.1076441884961633e+18,none
Kepler-511,2.1076441884961633e+18,none
Kepler-1278,2.1049725814002048e+18,none
Kepler-202,2.104376405579348e+18,none
Kepler-202,2.104376405579348e+18,none
Kepler-338,2.1043441417845391e+18,none
Kepler-338,2.1043441417845391e+18,none
